,time,row_384,column_384,rfu_value,input_conc,input_conc_nM,replicate,reporter
804,02:40:00,A,19,24.971,5fM,0.000005,a,DNA-FAM
805,02:40:00,B,19,23.038,5fM,0.000005,b,DNA-FAM
806,02:40:00,C,19,215.233,5fM,0.000005,a,RNA-FAM
807,02:40:00,D,19,206.27599999999998,5fM,0.000005,b,RNA-FAM
808,02:40:00,A,21,24.803,no_target,0,a,DNA-FAM
809,02:40:00,B,21,26.834,no_target,0,b,DNA-FAM
810,02:40:00,C,21,219.102,no_target,0,a,RNA-FAM
811,02:40:00,D,21,176.865,no_target,0,b,RNA-FAM
812,02:40:00,A,23,23.643,no_cas12a,0,a,DNA-FAM
813,02:40:00,B,23,23.624000000000002,no_cas12a,0,b,DNA-FAM
814,02:40:00,C,23,203.58,no_cas12a,0,a,RNA-FAM
815,02:40:00,D,23,203.382,no_cas12a,0,b,RNA-FAM
816,02:50:00,A,1,552.585,5uM,5000,a,DNA-FAM
817,02:50:00,B,1,711.6089999999999,5uM,5000,b,DNA-FAM
818,02:50:00,C,1,249.058,5uM,5000,a,RNA-FAM
819,02:50:00,D,1,211.75,5uM,5000,b,RNA-FAM
820,02:50:00,A,3,806.8710000000001,500nM,500,a,DNA-FAM
821,02:50:00,B,3,967.765,500nM,500,b,DNA-FAM
822,02:50:00,C,3,238.21,500nM,500,a,RNA-FAM
823,02:50:00,D,3,250.981,500nM,500,b,RNA-FAM
824,02:50:00,A,5,1409.082,50nM,50,a,DNA-FAM
825,02:50:00,B,5,1842.174,50nM,50,b,DNA-FAM
826,02:50:00,C,5,264.682,50nM,50,a,RNA-FAM
827,02:50:00,D,5,263.178,50nM,50,b,RNA-FAM
828,02:50:00,A,7,1014.2489999999999,5nM,5,a,DNA-FAM
829,02:50:00,B,7,1005.153,5nM,5,b,DNA-FAM
830,02:50:00,C,7,240.252,5nM,5,a,RNA-FAM
831,02:50:00,D,7,248.187,5nM,5,b,RNA-FAM
832,02:50:00,A,9,34.676,500pM,0.5,a,DNA-FAM
833,02:50:00,B,9,32.775999999999996,500pM,0.5,b,DNA-FAM
834,02:50:00,C,9,190.78799999999998,500pM,0.5,a,RNA-FAM
835,02:50:00,D,9,180.322,500pM,0.5,b,RNA-FAM
836,02:50:00,A,11,24.09,50pM,0.05,a,DNA-FAM
837,02:50:00,B,11,22.033,50pM,0.05,b,DNA-FAM
838,02:50:00,C,11,201.46900000000002,50pM,0.05,a,RNA-FAM
839,02:50:00,D,11,207.577,50pM,0.05,b,RNA-FAM
840,02:50:00,A,13,22.84,5pM,0.005,a,DNA-FAM
841,02:50:00,B,13,21.64,5pM,0.005,b,DNA-FAM
842,02:50:00,C,13,211.375,5pM,0.005,a,RNA-FAM
843,02:50:00,D,13,205.607,5pM,0.005,b,RNA-FAM
844,02:50:00,A,15,21.021,500fM,0.0005,a,DNA-FAM
845,02:50:00,B,15,20.836,500fM,0.0005,b,DNA-FAM
846,02:50:00,C,15,196.769,500fM,0.0005,a,RNA-FAM
847,02:50:00,D,15,199.72,500fM,0.0005,b,RNA-FAM
848,02:50:00,A,17,23.805999999999997,50fM,0.00005,a,DNA-FAM
849,02:50:00,B,17,23.63,50fM,0.00005,b,DNA-FAM
850,02:50:00,C,17,191.59599999999998,50fM,0.00005,a,RNA-FAM
851,02:50:00,D,17,189.253,50fM,0.00005,b,RNA-FAM
852,02:50:00,A,19,24.182,5fM,0.000005,a,DNA-FAM
853,02:50:00,B,19,21.371,5fM,0.000005,b,DNA-FAM
854,02:50:00,C,19,211.076,5fM,0.000005,a,RNA-FAM
855,02:50:00,D,19,204.838,5fM,0.000005,b,RNA-FAM
856,02:50:00,A,21,23.756,no_target,0,a,DNA-FAM
857,02:50:00,B,21,25.815,no_target,0,b,DNA-FAM
858,02:50:00,C,21,219.19,no_target,0,a,RNA-FAM
859,02:50:00,D,21,172.965,no_target,0,b,RNA-FAM
860,02:50:00,A,23,23.090999999999998,no_cas12a,0,a,DNA-FAM
861,02:50:00,B,23,22.976999999999997,no_cas12a,0,b,DNA-FAM
862,02:50:00,C,23,200.50400000000002,no_cas12a,0,a,RNA-FAM
863,02:50:00,D,23,203.643,no_cas12a,0,b,RNA-FAM
864,03:00:00,A,1,591.453,5uM,5000,a,DNA-FAM
865,03:00:00,B,1,771.045,5uM,5000,b,DNA-FAM
866,03:00:00,C,1,251.835,5uM,5000,a,RNA-FAM
867,03:00:00,D,1,210.231,5uM,5000,b,RNA-FAM
868,03:00:00,A,3,855.1489999999999,500nM,500,a,DNA-FAM
869,03:00:00,B,3,1024.854,500nM,500,b,DNA-FAM
870,03:00:00,C,3,241.02200000000002,500nM,500,a,RNA-FAM
871,03:00:00,D,3,253.33900000000003,500nM,500,b,RNA-FAM
872,03:00:00,A,5,1473.421,50nM,50,a,DNA-FAM
873,03:00:00,B,5,1910.921,50nM,50,b,DNA-FAM
874,03:00:00,C,5,267.611,50nM,50,a,RNA-FAM
875,03:00:00,D,5,265.177,50nM,50,b,RNA-FAM
876,03:00:00,A,7,1054.931,5nM,5,a,DNA-FAM
877,03:00:00,B,7,1052.997,5nM,5,b,DNA-FAM
878,03:00:00,C,7,241.898,5nM,5,a,RNA-FAM
879,03:00:00,D,7,247.638,5nM,5,b,RNA-FAM
880,03:00:00,A,9,34.763000000000005,500pM,0.5,a,DNA-FAM
881,03:00:00,B,9,32.536,500pM,0.5,b,DNA-FAM
882,03:00:00,C,9,187.81599999999997,500pM,0.5,a,RNA-FAM
883,03:00:00,D,9,179.40200000000002,500pM,0.5,b,RNA-FAM
884,03:00:00,A,11,23.581,50pM,0.05,a,DNA-FAM
885,03:00:00,B,11,21.206999999999997,50pM,0.05,b,DNA-FAM
886,03:00:00,C,11,201.257,50pM,0.05,a,RNA-FAM
887,03:00:00,D,11,206.408,50pM,0.05,b,RNA-FAM
888,03:00:00,A,13,22.45,5pM,0.005,a,DNA-FAM
889,03:00:00,B,13,21.225,5pM,0.005,b,DNA-FAM
890,03:00:00,C,13,212.43599999999998,5pM,0.005,a,RNA-FAM
891,03:00:00,D,13,204.572,5pM,0.005,b,RNA-FAM
892,03:00:00,A,15,21.07,500fM,0.0005,a,DNA-FAM
893,03:00:00,B,15,20.175,500fM,0.0005,b,DNA-FAM
894,03:00:00,C,15,191.769,500fM,0.0005,a,RNA-FAM
895,03:00:00,D,15,199.46200000000002,500fM,0.0005,b,RNA-FAM
896,03:00:00,A,17,22.863000000000003,50fM,0.00005,a,DNA-FAM
897,03:00:00,B,17,23.08,50fM,0.00005,b,DNA-FAM
898,03:00:00,C,17,189.642,50fM,0.00005,a,RNA-FAM
899,03:00:00,D,17,186.34900000000002,50fM,0.00005,b,RNA-FAM
900,03:00:00,A,19,23.675,5fM,0.000005,a,DNA-FAM
901,03:00:00,B,19,21.908,5fM,0.000005,b,DNA-FAM
902,03:00:00,C,19,205.5,5fM,0.000005,a,RNA-FAM
903,03:00:00,D,19,204.15599999999998,5fM,0.000005,b,RNA-FAM
904,03:00:00,A,21,23.131,no_target,0,a,DNA-FAM
905,03:00:00,B,21,25.730999999999998,no_target,0,b,DNA-FAM
906,03:00:00,C,21,218.62099999999998,no_target,0,a,RNA-FAM
907,03:00:00,D,21,165.23,no_target,0,b,RNA-FAM
908,03:00:00,A,23,21.756,no_cas12a,0,a,DNA-FAM
909,03:00:00,B,23,21.908,no_cas12a,0,b,DNA-FAM
910,03:00:00,C,23,200.28900000000002,no_cas12a,0,a,RNA-FAM
911,03:00:00,D,23,202.965,no_cas12a,0,b,RNA-FAM
912,03:10:00,A,1,629.893,5uM,5000,a,DNA-FAM
913,03:10:00,B,1,827.3760000000001,5uM,5000,b,DNA-FAM
914,03:10:00,C,1,252.312,5uM,5000,a,RNA-FAM
915,03:10:00,D,1,211.37599999999998,5uM,5000,b,RNA-FAM
916,03:10:00,A,3,899.938,500nM,500,a,DNA-FAM
917,03:10:00,B,3,1080.191,500nM,500,b,DNA-FAM
918,03:10:00,C,3,241.173,500nM,500,a,RNA-FAM
919,03:10:00,D,3,254.97299999999998,500nM,500,b,RNA-FAM
920,03:10:00,A,5,1517.8670000000002,50nM,50,a,DNA-FAM
921,03:10:00,B,5,1967.4479999999999,50nM,50,b,DNA-FAM
922,03:10:00,C,5,271.45099999999996,50nM,50,a,RNA-FAM
923,03:10:00,D,5,261.781,50nM,50,b,RNA-FAM
924,03:10:00,A,7,1080.746,5nM,5,a,DNA-FAM
925,03:10:00,B,7,1069.197,5nM,5,b,DNA-FAM
926,03:10:00,C,7,240.301,5nM,5,a,RNA-FAM
927,03:10:00,D,7,241.938,5nM,5,b,RNA-FAM
928,03:10:00,A,9,33.564,500pM,0.5,a,DNA-FAM
929,03:10:00,B,9,32.277,500pM,0.5,b,DNA-FAM
930,03:10:00,C,9,185.40599999999998,500pM,0.5,a,RNA-FAM
931,03:10:00,D,9,173.674,500pM,0.5,b,RNA-FAM
932,03:10:00,A,11,22.688000000000002,50pM,0.05,a,DNA-FAM
933,03:10:00,B,11,20.701,50pM,0.05,b,DNA-FAM
934,03:10:00,C,11,197.197,50pM,0.05,a,RNA-FAM
935,03:10:00,D,11,204.49,50pM,0.05,b,RNA-FAM
936,03:10:00,A,13,21.421,5pM,0.005,a,DNA-FAM
937,03:10:00,B,13,20.447,5pM,0.005,b,DNA-FAM
938,03:10:00,C,13,209.21099999999998,5pM,0.005,a,RNA-FAM
939,03:10:00,D,13,200.763,5pM,0.005,b,RNA-FAM
940,03:10:00,A,15,19.868,500fM,0.0005,a,DNA-FAM
941,03:10:00,B,15,19.218,500fM,0.0005,b,DNA-FAM
942,03:10:00,C,15,186.532,500fM,0.0005,a,RNA-FAM
943,03:10:00,D,15,193.44,500fM,0.0005,b,RNA-FAM
944,03:10:00,A,17,21.819000000000003,50fM,0.00005,a,DNA-FAM
945,03:10:00,B,17,22.17,50fM,0.00005,b,DNA-FAM
946,03:10:00,C,17,186.988,50fM,0.00005,a,RNA-FAM
947,03:10:00,D,17,182.26,50fM,0.00005,b,RNA-FAM
948,03:10:00,A,19,23.230999999999998,5fM,0.000005,a,DNA-FAM
949,03:10:00,B,19,20.912,5fM,0.000005,b,DNA-FAM
950,03:10:00,C,19,192.449,5fM,0.000005,a,RNA-FAM
951,03:10:00,D,19,200.105,5fM,0.000005,b,RNA-FAM
952,03:10:00,A,21,22.336,no_target,0,a,DNA-FAM
953,03:10:00,B,21,24.063000000000002,no_target,0,b,DNA-FAM
954,03:10:00,C,21,216.99900000000002,no_target,0,a,RNA-FAM
955,03:10:00,D,21,156.275,no_target,0,b,RNA-FAM
956,03:10:00,A,23,20.553,no_cas12a,0,a,DNA-FAM
957,03:10:00,B,23,20.83,no_cas12a,0,b,DNA-FAM
958,03:10:00,C,23,195.859,no_cas12a,0,a,RNA-FAM
959,03:10:00,D,23,201.655,no_cas12a,0,b,RNA-FAM
960,03:20:00,A,1,670.7760000000001,5uM,5000,a,DNA-FAM
961,03:20:00,B,1,883.189,5uM,5000,b,DNA-FAM
962,03:20:00,C,1,252.067,5uM,5000,a,RNA-FAM
963,03:20:00,D,1,210.62099999999998,5uM,5000,b,RNA-FAM
964,03:20:00,A,3,943.59,500nM,500,a,DNA-FAM
965,03:20:00,B,3,1123.239,500nM,500,b,DNA-FAM
966,03:20:00,C,3,242.324,500nM,500,a,RNA-FAM
967,03:20:00,D,3,255.074,500nM,500,b,RNA-FAM
968,03:20:00,A,5,1555.9720000000002,50nM,50,a,DNA-FAM
969,03:20:00,B,5,2010.8339999999998,50nM,50,b,DNA-FAM
970,03:20:00,C,5,270.832,50nM,50,a,RNA-FAM
971,03:20:00,D,5,259.564,50nM,50,b,RNA-FAM
972,03:20:00,A,7,1104.02,5nM,5,a,DNA-FAM
973,03:20:00,B,7,1080.9560000000001,5nM,5,b,DNA-FAM
974,03:20:00,C,7,237.96599999999998,5nM,5,a,RNA-FAM
975,03:20:00,D,7,237.763,5nM,5,b,RNA-FAM
976,03:20:00,A,9,34.165,500pM,0.5,a,DNA-FAM
977,03:20:00,B,9,31.265,500pM,0.5,b,DNA-FAM
978,03:20:00,C,9,183.327,500pM,0.5,a,RNA-FAM
979,03:20:00,D,9,165.86900000000003,500pM,0.5,b,RNA-FAM
980,03:20:00,A,11,22.160999999999998,50pM,0.05,a,DNA-FAM
981,03:20:00,B,11,20.28,50pM,0.05,b,DNA-FAM
982,03:20:00,C,11,196.803,50pM,0.05,a,RNA-FAM
983,03:20:00,D,11,200.003,50pM,0.05,b,RNA-FAM
984,03:20:00,A,13,20.488000000000003,5pM,0.005,a,DNA-FAM
985,03:20:00,B,13,19.045,5pM,0.005,b,DNA-FAM
986,03:20:00,C,13,209.1,5pM,0.005,a,RNA-FAM
987,03:20:00,D,13,194.804,5pM,0.005,b,RNA-FAM
988,03:20:00,A,15,19.412,500fM,0.0005,a,DNA-FAM
989,03:20:00,B,15,18.284000000000002,500fM,0.0005,b,DNA-FAM
990,03:20:00,C,15,179.43099999999998,500fM,0.0005,a,RNA-FAM
991,03:20:00,D,15,185.31099999999998,500fM,0.0005,b,RNA-FAM
992,03:20:00,A,17,20.513,50fM,0.00005,a,DNA-FAM
993,03:20:00,B,17,21.605,50fM,0.00005,b,DNA-FAM
994,03:20:00,C,17,183.107,50fM,0.00005,a,RNA-FAM
995,03:20:00,D,17,176.421,50fM,0.00005,b,RNA-FAM
996,03:20:00,A,19,22.712,5fM,0.000005,a,DNA-FAM
997,03:20:00,B,19,20.03,5fM,0.000005,b,DNA-FAM
998,03:20:00,C,19,180.78099999999998,5fM,0.000005,a,RNA-FAM
999,03:20:00,D,19,195.03799999999998,5fM,0.000005,b,RNA-FAM
1000,03:20:00,A,21,21.654,no_target,0,a,DNA-FAM
1001,03:20:00,B,21,23.822,no_target,0,b,DNA-FAM
1002,03:20:00,C,21,214.593,no_target,0,a,RNA-FAM
1003,03:20:00,D,21,144.746,no_target,0,b,RNA-FAM
1004,03:20:00,A,23,20.311,no_cas12a,0,a,DNA-FAM
1005,03:20:00,B,23,20.234,no_cas12a,0,b,DNA-FAM
1006,03:20:00,C,23,194.33900000000003,no_cas12a,0,a,RNA-FAM
1007,03:20:00,D,23,198.035,no_cas12a,0,b,RNA-FAM
1008,03:30:00,A,1,706.686,5uM,5000,a,DNA-FAM
1009,03:30:00,B,1,940.305,5uM,5000,b,DNA-FAM
1010,03:30:00,C,1,255.53599999999997,5uM,5000,a,RNA-FAM
1011,03:30:00,D,1,208.142,5uM,5000,b,RNA-FAM
1012,03:30:00,A,3,974.393,500nM,500,a,DNA-FAM
1013,03:30:00,B,3,1158.737,500nM,500,b,DNA-FAM
1014,03:30:00,C,3,242.359,500nM,500,a,RNA-FAM
1015,03:30:00,D,3,253.46,500nM,500,b,RNA-FAM
1016,03:30:00,A,5,1593.129,50nM,50,a,DNA-FAM
1017,03:30:00,B,5,2015.766,50nM,50,b,DNA-FAM
1018,03:30:00,C,5,267.08099999999996,50nM,50,a,RNA-FAM
1019,03:30:00,D,5,251.013,50nM,50,b,RNA-FAM
1020,03:30:00,A,7,1099.073,5nM,5,a,DNA-FAM
1021,03:30:00,B,7,1081.458,5nM,5,b,DNA-FAM
1022,03:30:00,C,7,234.11700000000002,5nM,5,a,RNA-FAM
1023,03:30:00,D,7,223.97400000000002,5nM,5,b,RNA-FAM
1024,03:30:00,A,9,33.446,500pM,0.5,a,DNA-FAM
1025,03:30:00,B,9,30.98,500pM,0.5,b,DNA-FAM
1026,03:30:00,C,9,178.115,500pM,0.5,a,RNA-FAM
1027,03:30:00,D,9,154.849,500pM,0.5,b,RNA-FAM
1028,03:30:00,A,11,20.504,50pM,0.05,a,DNA-FAM
1029,03:30:00,B,11,18.609,50pM,0.05,b,DNA-FAM
1030,03:30:00,C,11,189.109,50pM,0.05,a,RNA-FAM
1031,03:30:00,D,11,193.158,50pM,0.05,b,RNA-FAM
1032,03:30:00,A,13,19.367,5pM,0.005,a,DNA-FAM
1033,03:30:00,B,13,18.479,5pM,0.005,b,DNA-FAM
1034,03:30:00,C,13,204.55700000000002,5pM,0.005,a,RNA-FAM
1035,03:30:00,D,13,182.225,5pM,0.005,b,RNA-FAM
1036,03:30:00,A,15,18.412,500fM,0.0005,a,DNA-FAM
1037,03:30:00,B,15,16.879,500fM,0.0005,b,DNA-FAM
1038,03:30:00,C,15,164.717,500fM,0.0005,a,RNA-FAM
1039,03:30:00,D,15,169.157,500fM,0.0005,b,RNA-FAM
1040,03:30:00,A,17,20.049,50fM,0.00005,a,DNA-FAM
1041,03:30:00,B,17,20.229,50fM,0.00005,b,DNA-FAM
1042,03:30:00,C,17,175.424,50fM,0.00005,a,RNA-FAM
1043,03:30:00,D,17,162.00799999999998,50fM,0.00005,b,RNA-FAM
1044,03:30:00,A,19,21.614,5fM,0.000005,a,DNA-FAM
1045,03:30:00,B,19,19.643,5fM,0.000005,b,DNA-FAM
1046,03:30:00,C,19,167.92700000000002,5fM,0.000005,a,RNA-FAM
1047,03:30:00,D,19,185.987,5fM,0.000005,b,RNA-FAM
1048,03:30:00,A,21,20.951,no_target,0,a,DNA-FAM
1049,03:30:00,B,21,22.653000000000002,no_target,0,b,DNA-FAM
1050,03:30:00,C,21,209.97299999999998,no_target,0,a,RNA-FAM
1051,03:30:00,D,21,137.658,no_target,0,b,RNA-FAM
1052,03:30:00,A,23,18.746,no_cas12a,0,a,DNA-FAM
1053,03:30:00,B,23,19.32,no_cas12a,0,b,DNA-FAM
1054,03:30:00,C,23,188.94299999999998,no_cas12a,0,a,RNA-FAM
1055,03:30:00,D,23,191.68099999999998,no_cas12a,0,b,RNA-FAM
1056,03:40:00,A,1,750.63,5uM,5000,a,DNA-FAM
1057,03:40:00,B,1,976.085,5uM,5000,b,DNA-FAM
1058,03:40:00,C,1,254.685,5uM,5000,a,RNA-FAM
1059,03:40:00,D,1,205.59099999999998,5uM,5000,b,RNA-FAM
1060,03:40:00,A,3,998.467,500nM,500,a,DNA-FAM
1061,03:40:00,B,3,1166.1589999999999,500nM,500,b,DNA-FAM
1062,03:40:00,C,3,240.016,500nM,500,a,RNA-FAM
1063,03:40:00,D,3,249.447,500nM,500,b,RNA-FAM
1064,03:40:00,A,5,1597.8870000000002,50nM,50,a,DNA-FAM
1065,03:40:00,B,5,1979.598,50nM,50,b,DNA-FAM
1066,03:40:00,C,5,262.496,50nM,50,a,RNA-FAM
1067,03:40:00,D,5,231.601,50nM,50,b,RNA-FAM
1068,03:40:00,A,7,1081.0539999999999,5nM,5,a,DNA-FAM
1069,03:40:00,B,7,1052.942,5nM,5,b,DNA-FAM
1070,03:40:00,C,7,223.608,5nM,5,a,RNA-FAM
1071,03:40:00,D,7,205.753,5nM,5,b,RNA-FAM
1072,03:40:00,A,9,32.223,500pM,0.5,a,DNA-FAM
1073,03:40:00,B,9,29.344,500pM,0.5,b,DNA-FAM
1074,03:40:00,C,9,169.42,500pM,0.5,a,RNA-FAM
1075,03:40:00,D,9,142.713,500pM,0.5,b,RNA-FAM
1076,03:40:00,A,11,19.668,50pM,0.05,a,DNA-FAM
1077,03:40:00,B,11,17.776,50pM,0.05,b,DNA-FAM
1078,03:40:00,C,11,179.833,50pM,0.05,a,RNA-FAM
1079,03:40:00,D,11,175.02,50pM,0.05,b,RNA-FAM
1080,03:40:00,A,13,18.023,5pM,0.005,a,DNA-FAM
1081,03:40:00,B,13,16.541,5pM,0.005,b,DNA-FAM
1082,03:40:00,C,13,195.25400000000002,5pM,0.005,a,RNA-FAM
1083,03:40:00,D,13,168.56,5pM,0.005,b,RNA-FAM
1084,03:40:00,A,15,16.89,500fM,0.0005,a,DNA-FAM
1085,03:40:00,B,15,15.569,500fM,0.0005,b,DNA-FAM
1086,03:40:00,C,15,157.558,500fM,0.0005,a,RNA-FAM
1087,03:40:00,D,15,158.984,500fM,0.0005,b,RNA-FAM
1088,03:40:00,A,17,17.901,50fM,0.00005,a,DNA-FAM
1089,03:40:00,B,17,18.394000000000002,50fM,0.00005,b,DNA-FAM
1090,03:40:00,C,17,160.739,50fM,0.00005,a,RNA-FAM
1091,03:40:00,D,17,151.411,50fM,0.00005,b,RNA-FAM
1092,03:40:00,A,19,20.437,5fM,0.000005,a,DNA-FAM
1093,03:40:00,B,19,17.673,5fM,0.000005,b,DNA-FAM
1094,03:40:00,C,19,156.387,5fM,0.000005,a,RNA-FAM
1095,03:40:00,D,19,167.722,5fM,0.000005,b,RNA-FAM
1096,03:40:00,A,21,19.576,no_target,0,a,DNA-FAM
1097,03:40:00,B,21,21.878,no_target,0,b,DNA-FAM
1098,03:40:00,C,21,206.555,no_target,0,a,RNA-FAM
1099,03:40:00,D,21,131.115,no_target,0,b,RNA-FAM
1100,03:40:00,A,23,17.019000000000002,no_cas12a,0,a,DNA-FAM
1101,03:40:00,B,23,17.352,no_cas12a,0,b,DNA-FAM
1102,03:40:00,C,23,183.22,no_cas12a,0,a,RNA-FAM
1103,03:40:00,D,23,183.08599999999998,no_cas12a,0,b,RNA-FAM
1104,03:50:00,A,1,785.365,5uM,5000,a,DNA-FAM
1105,03:50:00,B,1,1009.6419999999999,5uM,5000,b,DNA-FAM
1106,03:50:00,C,1,255.04,5uM,5000,a,RNA-FAM
1107,03:50:00,D,1,197.808,5uM,5000,b,RNA-FAM
1108,03:50:00,A,3,1017.414,500nM,500,a,DNA-FAM
1109,03:50:00,B,3,1157.339,500nM,500,b,DNA-FAM
1110,03:50:00,C,3,235.19799999999998,500nM,500,a,RNA-FAM
1111,03:50:00,D,3,238.722,500nM,500,b,RNA-FAM
1112,03:50:00,A,5,1599.381,50nM,50,a,DNA-FAM
1113,03:50:00,B,5,1911.026,50nM,50,b,DNA-FAM
1114,03:50:00,C,5,253.696,50nM,50,a,RNA-FAM
1115,03:50:00,D,5,216.481,50nM,50,b,RNA-FAM
1116,03:50:00,A,7,1026.858,5nM,5,a,DNA-FAM
1117,03:50:00,B,7,994.426,5nM,5,b,DNA-FAM
1118,03:50:00,C,7,206.97099999999998,5nM,5,a,RNA-FAM
1119,03:50:00,D,7,195.22799999999998,5nM,5,b,RNA-FAM
1120,03:50:00,A,9,30.631,500pM,0.5,a,DNA-FAM
1121,03:50:00,B,9,27.636999999999997,500pM,0.5,b,DNA-FAM
1122,03:50:00,C,9,155.327,500pM,0.5,a,RNA-FAM
1123,03:50:00,D,9,136.946,500pM,0.5,b,RNA-FAM
1124,03:50:00,A,11,18.357,50pM,0.05,a,DNA-FAM
1125,03:50:00,B,11,15.69,50pM,0.05,b,DNA-FAM
1126,03:50:00,C,11,167.918,50pM,0.05,a,RNA-FAM
1127,03:50:00,D,11,166.764,50pM,0.05,b,RNA-FAM
1128,03:50:00,A,13,16.186,5pM,0.005,a,DNA-FAM
1129,03:50:00,B,13,14.789000000000001,5pM,0.005,b,DNA-FAM
1130,03:50:00,C,13,180.334,5pM,0.005,a,RNA-FAM
1131,03:50:00,D,13,158.79399999999998,5pM,0.005,b,RNA-FAM
1132,03:50:00,A,15,15.349,500fM,0.0005,a,DNA-FAM
1133,03:50:00,B,15,14.23,500fM,0.0005,b,DNA-FAM
1134,03:50:00,C,15,146.039,500fM,0.0005,a,RNA-FAM
1135,03:50:00,D,15,150.865,500fM,0.0005,b,RNA-FAM
1136,03:50:00,A,17,16.495,50fM,0.00005,a,DNA-FAM
1137,03:50:00,B,17,16.456,50fM,0.00005,b,DNA-FAM
1138,03:50:00,C,17,154.29399999999998,50fM,0.00005,a,RNA-FAM
1139,03:50:00,D,17,142.543,50fM,0.00005,b,RNA-FAM
1140,03:50:00,A,19,19.025,5fM,0.000005,a,DNA-FAM
1141,03:50:00,B,19,16.023,5fM,0.000005,b,DNA-FAM
1142,03:50:00,C,19,143.69299999999998,5fM,0.000005,a,RNA-FAM
1143,03:50:00,D,19,160.312,5fM,0.000005,b,RNA-FAM
1144,03:50:00,A,21,18.11,no_target,0,a,DNA-FAM
1145,03:50:00,B,21,20.146,no_target,0,b,DNA-FAM
1146,03:50:00,C,21,197.40599999999998,no_target,0,a,RNA-FAM
1147,03:50:00,D,21,120.551,no_target,0,b,RNA-FAM
1148,03:50:00,A,23,15.182,no_cas12a,0,a,DNA-FAM
1149,03:50:00,B,23,15.933,no_cas12a,0,b,DNA-FAM
1150,03:50:00,C,23,170.864,no_cas12a,0,a,RNA-FAM
1151,03:50:00,D,23,168.032,no_cas12a,0,b,RNA-FAM
1152,04:00:00,A,1,808.717,5uM,5000,a,DNA-FAM
1153,04:00:00,B,1,1026.41,5uM,5000,b,DNA-FAM
1154,04:00:00,C,1,253.43200000000002,5uM,5000,a,RNA-FAM
1155,04:00:00,D,1,183.705,5uM,5000,b,RNA-FAM
1156,04:00:00,A,3,997.686,500nM,500,a,DNA-FAM
1157,04:00:00,B,3,1090.143,500nM,500,b,DNA-FAM
1158,04:00:00,C,3,222.199,500nM,500,a,RNA-FAM
1159,04:00:00,D,3,218.049,500nM,500,b,RNA-FAM
1160,04:00:00,A,5,1494.51,50nM,50,a,DNA-FAM
1161,04:00:00,B,5,1767.777,50nM,50,b,DNA-FAM
1162,04:00:00,C,5,233.45,50nM,50,a,RNA-FAM
1163,04:00:00,D,5,204.03799999999998,50nM,50,b,RNA-FAM
1164,04:00:00,A,7,949.507,5nM,5,a,DNA-FAM
1165,04:00:00,B,7,914.507,5nM,5,b,DNA-FAM
1166,04:00:00,C,7,194.55900000000003,5nM,5,a,RNA-FAM
1167,04:00:00,D,7,183.093,5nM,5,b,RNA-FAM
1168,04:00:00,A,9,27.045,500pM,0.5,a,DNA-FAM
1169,04:00:00,B,9,25.217,500pM,0.5,b,DNA-FAM
1170,04:00:00,C,9,146.01,500pM,0.5,a,RNA-FAM
1171,04:00:00,D,9,128.362,500pM,0.5,b,RNA-FAM
1172,04:00:00,A,11,16.896,50pM,0.05,a,DNA-FAM
1173,04:00:00,B,11,14.333,50pM,0.05,b,DNA-FAM
1174,04:00:00,C,11,156.708,50pM,0.05,a,RNA-FAM
1175,04:00:00,D,11,157.3,50pM,0.05,b,RNA-FAM
1176,04:00:00,A,13,14.142000000000001,5pM,0.005,a,DNA-FAM
1177,04:00:00,B,13,13.514000000000001,5pM,0.005,b,DNA-FAM
1178,04:00:00,C,13,169.266,5pM,0.005,a,RNA-FAM
1179,04:00:00,D,13,150.576,5pM,0.005,b,RNA-FAM
1180,04:00:00,A,15,14.119000000000002,500fM,0.0005,a,DNA-FAM
1181,04:00:00,B,15,12.947000000000001,500fM,0.0005,b,DNA-FAM
1182,04:00:00,C,15,138.045,500fM,0.0005,a,RNA-FAM
1183,04:00:00,D,15,140.9,500fM,0.0005,b,RNA-FAM
1184,04:00:00,A,17,15.074000000000002,50fM,0.00005,a,DNA-FAM
1185,04:00:00,B,17,15.879000000000001,50fM,0.00005,b,DNA-FAM
1186,04:00:00,C,17,147.265,50fM,0.00005,a,RNA-FAM
1187,04:00:00,D,17,135.675,50fM,0.00005,b,RNA-FAM
1188,04:00:00,A,19,16.855999999999998,5fM,0.000005,a,DNA-FAM
1189,04:00:00,B,19,14.832,5fM,0.000005,b,DNA-FAM
1190,04:00:00,C,19,175.05,5fM,0.000005,a,RNA-FAM
1191,04:00:00,D,19,151.347,5fM,0.000005,b,RNA-FAM
1192,04:00:00,A,21,16.487000000000002,no_target,0,a,DNA-FAM
1193,04:00:00,B,21,18.563,no_target,0,b,DNA-FAM
1194,04:00:00,C,21,181.03900000000002,no_target,0,a,RNA-FAM
1195,04:00:00,D,21,111.314,no_target,0,b,RNA-FAM
1196,04:00:00,A,23,14.366,no_cas12a,0,a,DNA-FAM
1197,04:00:00,B,23,14.297,no_cas12a,0,b,DNA-FAM
1198,04:00:00,C,23,159.41899999999998,no_cas12a,0,a,RNA-FAM
1199,04:00:00,D,23,159.556,no_cas12a,0,b,RNA-FAM
